[ 2024-10-25 16:05:36,752 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496223 found"
[ 2024-10-25 16:05:48,434 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496333 found"
[ 2024-10-25 16:05:52,448 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496332 found"
[ 2024-10-25 16:05:52,452 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496333 found"
[ 2024-10-25 16:05:52,455 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496351 found"
[ 2024-10-25 16:05:54,454 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496332 found"
[ 2024-10-25 16:05:54,458 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496333 found"
[ 2024-10-25 16:05:54,460 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496351 found"
[ 2024-10-25 16:05:57,114 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496332 found"
[ 2024-10-25 16:05:57,116 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496333 found"
[ 2024-10-25 16:06:00,460 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496332 found"
[ 2024-10-25 16:06:00,464 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496333 found"
[ 2024-10-25 16:06:02,491 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496332 found"
[ 2024-10-25 16:06:02,494 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496333 found"
[ 2024-10-25 16:06:06,482 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496332 found"
[ 2024-10-25 16:06:06,485 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496333 found"
[ 2024-10-25 16:06:08,497 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496332 found"
[ 2024-10-25 16:06:08,500 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496333 found"
[ 2024-10-25 16:06:10,516 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496332 found"
[ 2024-10-25 16:06:10,519 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496333 found"
[ 2024-10-25 16:06:12,518 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496332 found"
[ 2024-10-25 16:06:12,520 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496333 found"
